customer_id,email,signup_date,age,gender
C100,a@mail.com,2022/08/25,30,M
C101,a@mail.com,2022-11-19,25,F
C100,a@mail.com,18/08/2022,,
C101,b@mail.com,2022-09-09,25,F
C100,a@mail.com,2022-10-13,,M
C101,unknown,2023/04/24,,F
C100,b@mail.com,2023/11/15,30,
C101,unknown,14/01/2022,30,F
C_100,unknown,2022/08/26,,M
C101,unknown,2023-02-04,30,F
C101,unknown,2023/01/21,,F
C101,a@mail.com,2022-07-23,30,F
C_100,unknown,2023-01-13,,F
C101,a@mail.com,2022/11/11,30,
C_100,a@mail.com,2022/04/03,25,F
C101,a@mail.com,2022/03/30,,F
C_100,a@mail.com,19/04/2023,30,F
C101,a@mail.com,18/07/2022,,F
C100,unknown,21/01/2023,30,M
C100,unknown,2022-02-06,30,F
C100,b@mail.com,2022/12/16,25,
C_100,a@mail.com,2023/02/21,25,
C100,a@mail.com,10/11/2022,30,M
C_100,unknown,2022/03/15,,M
C_100,a@mail.com,2023/05/28,25,
C_100,unknown,18/08/2023,30,
C101,unknown,2022/10/08,25,
C_100,a@mail.com,2023-09-29,,M
C_100,unknown,2022/01/21,,M
C_100,b@mail.com,2022-08-04,,
C100,unknown,22/01/2023,,M
C100,unknown,2023/08/13,25,M
C_100,b@mail.com,2022/01/20,,M
C_100,a@mail.com,14/09/2022,25,M
C101,b@mail.com,2023-05-30,30,F
C100,b@mail.com,2022/02/21,30,M
C100,b@mail.com,17/11/2023,30,
C100,b@mail.com,2022-11-09,25,M
C100,b@mail.com,2023/05/26,,F
C100,unknown,2023/07/13,25,F
C100,a@mail.com,2022-04-16,,F
C100,b@mail.com,05/03/2023,25,M
C_100,b@mail.com,2022/01/26,25,
C100,a@mail.com,2023/04/13,,F
C_100,b@mail.com,2022/12/22,25,F
C100,a@mail.com,2023-09-09,25,
C100,unknown,2023/07/08,,
C100,unknown,2023-04-22,25,M
C100,unknown,02/01/2023,25,M
C100,a@mail.com,2023-02-12,30,M
C_100,b@mail.com,2023-02-20,30,F
C_100,a@mail.com,2023-07-09,30,F
C101,unknown,2023-07-02,25,
C101,unknown,2023-05-30,25,F
C101,a@mail.com,2023/08/05,,
C_100,a@mail.com,2022/08/10,,M
C101,unknown,2022/05/08,25,M
C100,unknown,2022-12-13,30,M
C100,unknown,02/04/2022,30,M
C101,a@mail.com,02/04/2023,,F
C101,a@mail.com,01/01/2022,25,M
C_100,unknown,2022/08/17,,
C_100,b@mail.com,07/02/2023,,M
C101,unknown,2023/03/26,25,M
C100,a@mail.com,2022/12/08,,F
C101,b@mail.com,2022-01-26,25,M
C100,b@mail.com,10/11/2022,25,M
C101,unknown,17/07/2023,30,F
C101,unknown,2022-06-30,30,M
C100,unknown,16/09/2022,30,M
C100,unknown,2022-08-09,30,F
C101,b@mail.com,2023-06-06,25,
C_100,a@mail.com,2023/02/18,30,
C101,b@mail.com,2023/04/03,25,F
C100,b@mail.com,2022-02-12,30,
C_100,unknown,2023-04-12,25,F
C100,b@mail.com,2023/09/08,,
C100,a@mail.com,29/03/2022,25,
C101,b@mail.com,2022-11-05,30,F
C101,a@mail.com,2022/11/08,25,M
C_100,b@mail.com,15/10/2022,25,M
C101,b@mail.com,2023-02-11,,
C_100,b@mail.com,01/11/2022,30,
C100,unknown,2022-06-12,,M
C_100,b@mail.com,04/05/2023,,F
C_100,unknown,2022/08/25,25,F
C_100,unknown,2023-06-28,,M
C100,unknown,24/10/2022,25,
C100,b@mail.com,28/09/2022,25,F
C101,a@mail.com,11/07/2022,30,F
C_100,b@mail.com,2023-06-03,,F
C_100,b@mail.com,31/03/2022,25,M
C_100,b@mail.com,2022-06-02,,F
C101,unknown,2023/10/05,25,F
C100,a@mail.com,2022-07-31,,F
C_100,a@mail.com,2023-08-30,30,M
C_100,unknown,08/02/2023,30,F
C101,b@mail.com,30/05/2023,30,
C_100,unknown,19/06/2023,25,F
C100,b@mail.com,01/09/2023,25,F
C101,a@mail.com,2022-02-22,30,
C_100,a@mail.com,2022/09/17,,F
C_100,unknown,2023/07/21,30,M
C_100,b@mail.com,2022/09/05,,F
C100,b@mail.com,2023/11/22,30,
C100,a@mail.com,2022-05-20,30,F
C101,a@mail.com,17/03/2022,30,
C100,unknown,2022-02-28,,F
C101,unknown,2022/06/08,,M
C100,unknown,2022/01/23,,F
C_100,a@mail.com,2023/02/14,30,M
C101,a@mail.com,2022/05/28,30,
C101,b@mail.com,2022-10-13,25,
C100,unknown,03/06/2022,,
C101,unknown,2022/01/02,,F
C_100,unknown,20/09/2022,30,M
C100,b@mail.com,2023/04/12,30,F
C101,b@mail.com,2023/01/02,,F
C_100,a@mail.com,2022/11/04,30,
C_100,b@mail.com,2023-01-26,25,M
C_100,b@mail.com,17/03/2022,25,M
C_100,a@mail.com,2022-04-16,,F
C_100,b@mail.com,26/08/2023,,
C101,b@mail.com,25/10/2022,25,
C_100,unknown,2022-05-19,25,
C100,a@mail.com,2022/05/07,25,F
C101,b@mail.com,11/04/2023,30,
C_100,a@mail.com,2023/01/08,25,F
C_100,b@mail.com,01/06/2022,30,M
C101,a@mail.com,2022-07-13,25,F
C101,a@mail.com,2023/08/14,30,M
C_100,b@mail.com,22/11/2023,30,F
C_100,unknown,2022-10-04,30,M
C_100,unknown,2022-06-19,25,F
C101,a@mail.com,08/10/2022,25,F
C101,a@mail.com,29/12/2022,25,F
C100,b@mail.com,2023-09-03,30,M
C_100,unknown,2022/12/04,25,F
C100,b@mail.com,2023-05-13,25,
C101,b@mail.com,03/10/2022,25,M
C101,a@mail.com,2022-07-21,30,
C_100,b@mail.com,2022/10/17,,
C101,b@mail.com,2023/09/20,30,M
C_100,unknown,16/08/2022,30,
C_100,unknown,21/11/2023,,
C101,a@mail.com,12/12/2022,30,M
C100,unknown,11/08/2023,30,F
C101,b@mail.com,23/06/2023,30,F
C_100,unknown,08/11/2022,25,M
C101,b@mail.com,2023-08-04,,F
C_100,b@mail.com,26/05/2023,25,F
C_100,a@mail.com,25/11/2022,,
C_100,a@mail.com,2023-11-14,25,
C101,a@mail.com,2022-08-22,25,M
C101,unknown,07/02/2022,,M
C100,unknown,23/10/2023,25,
C_100,unknown,2023-08-25,,F
C100,b@mail.com,04/10/2022,25,
C_100,a@mail.com,2023/09/12,,
C_100,b@mail.com,2022-10-12,25,F
C100,unknown,2023-07-09,30,M
C100,a@mail.com,2022/12/01,,
C101,unknown,28/05/2023,,F
C100,b@mail.com,2023/05/04,30,M
C101,b@mail.com,2022/04/14,30,
C100,unknown,2023-08-19,30,F
C_100,a@mail.com,25/07/2023,30,F
C101,unknown,03/10/2022,25,F
C_100,a@mail.com,2022/06/01,,F
C101,unknown,2022-08-18,30,
C100,a@mail.com,2022/05/30,25,M
C101,b@mail.com,2022/09/05,30,M
C100,unknown,2023/09/10,30,M
C_100,unknown,2022-04-16,25,
C101,a@mail.com,25/01/2022,25,M
C_100,unknown,2022/03/18,,
C_100,unknown,2022/06/21,25,F
C101,unknown,2023-11-11,25,
C100,unknown,03/07/2023,25,M
C_100,b@mail.com,2022-10-27,30,M
C101,unknown,10/02/2022,,
C101,unknown,2023-10-29,30,
C101,b@mail.com,2023-09-21,,
C101,b@mail.com,2022/12/14,25,M
C101,b@mail.com,2022/09/24,25,M
C101,b@mail.com,2022-06-08,25,M
C100,b@mail.com,2023-05-12,30,F
C_100,b@mail.com,22/04/2023,30,
C_100,b@mail.com,2022/01/15,30,F
C_100,b@mail.com,07/12/2022,,M
C_100,unknown,2023-05-03,,
C101,a@mail.com,2022/05/30,,
C100,unknown,2022/11/16,30,
C_100,a@mail.com,22/09/2023,25,
C_100,a@mail.com,29/07/2023,,F
C100,unknown,04/07/2022,30,M
C_100,b@mail.com,2023-04-19,25,
C_100,unknown,2022/08/16,25,
C101,a@mail.com,24/03/2023,,M
C101,b@mail.com,2022-05-27,,
C100,b@mail.com,2023-08-02,25,F
C_100,b@mail.com,2022-01-03,30,
C101,b@mail.com,2022/08/17,30,
C100,b@mail.com,2022/09/14,25,
C101,unknown,2022-12-21,,F
C_100,a@mail.com,2022-10-31,25,M
C_100,a@mail.com,02/01/2023,30,F
C_100,b@mail.com,2023/10/18,30,F
C_100,a@mail.com,2022/03/07,25,
C_100,unknown,10/11/2023,30,
C101,unknown,2023/08/25,,M
C100,a@mail.com,09/12/2022,25,M
C_100,a@mail.com,2022-07-02,30,M
C_100,unknown,2022-04-20,,M
C_100,b@mail.com,2023/11/13,,M
C101,unknown,22/02/2023,25,M
C101,b@mail.com,11/05/2023,30,M
C100,b@mail.com,2023/11/13,30,
C101,unknown,29/08/2022,25,
C100,unknown,21/02/2023,,F
C_100,unknown,2023-11-01,,
C_100,unknown,24/08/2023,,M
C100,b@mail.com,02/10/2022,25,
C100,b@mail.com,04/06/2022,25,F
C101,b@mail.com,2022/07/13,,F
C101,b@mail.com,2023-04-23,30,F
C_100,unknown,2023/05/15,,
C101,unknown,2023-01-20,30,F
C101,a@mail.com,22/07/2023,,M
C101,a@mail.com,2022/07/20,30,
C_100,b@mail.com,01/11/2023,30,F
C100,unknown,10/02/2023,25,M
C_100,a@mail.com,25/01/2022,30,
C100,unknown,23/04/2023,25,
C_100,b@mail.com,2023/09/02,25,
C101,unknown,2022-04-08,,
C_100,a@mail.com,2022/02/15,30,M
C100,a@mail.com,08/03/2023,,
C_100,unknown,10/06/2022,,M
C_100,unknown,2022/11/13,,F
C101,b@mail.com,2023-04-19,25,
C_100,a@mail.com,17/05/2022,,M
C101,b@mail.com,2022-06-09,25,M
C_100,b@mail.com,2022/07/22,,
C100,unknown,25/11/2022,30,M
C100,a@mail.com,2022-07-14,30,
C_100,a@mail.com,2023/10/26,,M
C100,b@mail.com,2023/01/08,25,
C_100,a@mail.com,2023-11-30,,
C100,b@mail.com,2022/12/29,25,M
C101,unknown,2023-01-16,,F
C_100,unknown,15/07/2023,30,
C100,unknown,2023/01/09,30,
C101,unknown,2022/01/17,,F
C_100,a@mail.com,2023-09-27,30,
C101,b@mail.com,2023-08-08,25,F
C101,a@mail.com,10/07/2023,,F
C101,unknown,2023-04-29,,M
C101,unknown,13/07/2023,25,M
C100,unknown,2022/02/11,30,M
C101,unknown,12/03/2023,,
C101,b@mail.com,2022/10/07,30,M
C101,b@mail.com,2023/04/17,,
C100,b@mail.com,20/07/2022,25,
C101,b@mail.com,2022/06/08,25,
C101,unknown,2023/11/11,25,
C101,unknown,2022/10/13,25,
C100,a@mail.com,2023-02-13,,M
C101,a@mail.com,2022-05-30,30,
C_100,b@mail.com,30/03/2023,,F
C101,b@mail.com,23/07/2022,30,
C100,a@mail.com,2023/07/03,,
C100,unknown,2022-03-14,25,F
C100,b@mail.com,2022/08/22,30,M
C100,b@mail.com,2022/07/03,,M
C_100,b@mail.com,2023-05-06,25,F
C_100,a@mail.com,2023/01/21,30,
C_100,a@mail.com,2022-04-22,,F
C101,a@mail.com,2022-02-09,25,
C101,b@mail.com,21/04/2023,,M
C101,b@mail.com,2023-11-09,30,M
C100,b@mail.com,2023/08/13,25,
C100,a@mail.com,18/02/2023,25,F
C_100,a@mail.com,2023/08/16,30,M
C100,a@mail.com,2022-05-24,,F
C100,unknown,22/07/2023,30,
C_100,a@mail.com,2022-12-19,25,F
C_100,a@mail.com,2023/08/01,30,M
C_100,a@mail.com,2022/09/14,30,M
C100,b@mail.com,24/04/2022,30,
C100,unknown,08/07/2023,30,
C101,unknown,2022-03-03,25,F
C_100,unknown,2022-12-10,30,F
C100,a@mail.com,18/08/2022,25,F
C_100,b@mail.com,21/10/2022,25,M
C100,unknown,2022/11/16,30,
C_100,unknown,31/03/2022,25,F
C_100,a@mail.com,19/10/2022,,
C101,b@mail.com,27/07/2022,,M
C100,unknown,25/06/2023,25,F
C_100,b@mail.com,2023/10/28,30,
C100,a@mail.com,2023-07-23,,M
C_100,unknown,2022-11-04,,
C100,a@mail.com,2023/01/24,,M
C100,unknown,2022-06-27,,
C100,unknown,2023/11/17,25,M
C_100,a@mail.com,2022/05/26,30,F
C101,unknown,06/10/2022,25,F
C_100,unknown,2022/03/05,25,M
C_100,b@mail.com,10/10/2022,,F
C100,b@mail.com,21/11/2022,25,M
C100,unknown,2022/03/12,25,
C_100,b@mail.com,2023-06-17,25,M
C101,b@mail.com,2022-04-15,,M
C100,a@mail.com,16/11/2022,30,M
C101,unknown,2022-07-28,25,
C100,unknown,25/12/2022,25,M
C101,b@mail.com,17/07/2022,25,F
C101,b@mail.com,2022-04-15,30,M
C100,a@mail.com,2023-02-27,30,F
C101,b@mail.com,2023-05-30,25,F
C_100,b@mail.com,2022-09-15,25,M
C101,b@mail.com,26/08/2023,25,M
C100,unknown,02/02/2023,25,
C_100,a@mail.com,2023-10-19,30,M
C_100,b@mail.com,2023/01/09,25,M
C_100,b@mail.com,15/04/2022,25,
C101,unknown,2023/07/28,,M
C_100,a@mail.com,2022-10-02,30,F
C100,unknown,12/09/2022,25,
C101,b@mail.com,2022-07-31,25,F
C_100,b@mail.com,2023-06-16,,M
C_100,unknown,2023-03-08,30,F
C100,a@mail.com,18/08/2023,30,M
C101,unknown,17/04/2022,,M
C_100,b@mail.com,26/02/2023,30,
C101,a@mail.com,15/03/2022,25,M
C101,b@mail.com,2022/10/12,,
C_100,unknown,2022-01-12,,F
C_100,b@mail.com,2023/09/14,30,
C_100,a@mail.com,2022-11-27,30,M
C100,unknown,2022-10-29,30,
C101,b@mail.com,2022/10/21,,M
C_100,a@mail.com,2022-11-16,25,
C101,unknown,2022/08/11,,M
C100,unknown,25/06/2023,,F
C100,a@mail.com,2022/11/13,,F
C101,unknown,09/07/2023,,M
C100,unknown,2023-02-06,30,
C100,unknown,11/10/2023,30,M
C101,b@mail.com,2022/12/25,30,F
C101,a@mail.com,2023/02/01,,M
C101,unknown,2022/12/09,30,F
C_100,a@mail.com,11/11/2022,,F
C100,unknown,08/06/2023,,M
C_100,b@mail.com,2023-08-04,25,M
C_100,a@mail.com,2022-06-25,25,
C_100,unknown,2022-04-15,30,F
C_100,unknown,2022/05/20,,F
C101,b@mail.com,22/03/2023,30,
C100,b@mail.com,06/02/2023,,
C100,unknown,2023-06-17,,F
C101,unknown,2022/09/18,25,F
C_100,unknown,2023/02/06,,M
C_100,a@mail.com,2022-03-29,25,F
C101,b@mail.com,2023/06/03,30,
C101,unknown,18/04/2023,25,
C101,a@mail.com,2023-10-03,25,F
C100,b@mail.com,2023/06/30,30,F
C_100,b@mail.com,2023-04-16,,M
C101,unknown,2022-08-16,,F
C101,b@mail.com,2023-01-02,25,
C100,b@mail.com,2023-02-01,30,M
C_100,a@mail.com,15/07/2023,25,
C100,unknown,2022-12-27,30,
C101,unknown,2023-09-27,,F
C_100,b@mail.com,2022-04-12,25,
C_100,b@mail.com,2023-05-15,30,
C100,b@mail.com,27/11/2023,30,M
C101,unknown,2023/07/18,30,
C101,unknown,14/06/2023,30,M
C101,a@mail.com,2022/11/26,25,
C_100,unknown,14/06/2023,30,
C101,a@mail.com,2022-08-26,,
C_100,b@mail.com,02/01/2022,25,M
C100,a@mail.com,25/01/2022,,F
C100,unknown,01/07/2022,30,M
C_100,a@mail.com,2022-06-11,30,F
C101,b@mail.com,2023/09/20,,F
C_100,b@mail.com,2022/05/03,25,M
C101,a@mail.com,2023/04/17,25,F
C_100,b@mail.com,2023-05-05,25,F
C100,b@mail.com,2023/10/15,25,F
C101,unknown,05/09/2023,30,M
C100,unknown,27/08/2022,,F
C100,a@mail.com,2022-08-28,30,
C_100,a@mail.com,2023/04/02,25,F
C101,b@mail.com,2022-03-04,30,F
C100,unknown,03/03/2023,30,
C101,b@mail.com,02/10/2023,,
C101,a@mail.com,27/01/2022,25,M
C100,a@mail.com,10/04/2023,,M
C100,b@mail.com,21/06/2023,30,F
C101,b@mail.com,2023/09/20,30,M
C_100,b@mail.com,25/09/2023,25,
C_100,unknown,25/05/2023,25,F
C101,unknown,2022-10-07,,F
C100,a@mail.com,2023-01-01,25,M
C_100,a@mail.com,31/05/2023,,M
C101,unknown,2023-05-31,25,F
C101,unknown,2022-01-18,30,
C100,unknown,2022/08/14,25,
C100,b@mail.com,06/07/2022,30,F
C100,b@mail.com,2023-01-17,,F
C101,unknown,2023/02/06,25,F
C_100,b@mail.com,2023-09-02,30,
C_100,unknown,2023-03-21,,M
C101,a@mail.com,2022-09-28,,F
C101,unknown,2023/10/08,25,M
C_100,b@mail.com,2022/04/12,,F
C100,a@mail.com,16/04/2022,25,M
C_100,a@mail.com,2022-11-17,,M
C_100,unknown,16/03/2023,25,M
C101,b@mail.com,2023-09-08,30,
C_100,a@mail.com,2023-01-03,30,M
C_100,b@mail.com,2022/03/16,25,
C100,b@mail.com,2023/06/08,30,M
C_100,unknown,2022-10-28,25,F
C100,unknown,17/03/2023,30,F
C_100,a@mail.com,2023-03-13,30,
C_100,unknown,2023/02/17,30,M
C_100,unknown,2023/10/17,30,M
C101,b@mail.com,2022-06-22,,
C_100,b@mail.com,2022/08/02,25,F
C100,b@mail.com,2023-10-30,30,M
C_100,b@mail.com,2022/12/10,25,F
C_100,unknown,2022/11/18,30,F
C101,a@mail.com,2022-10-12,25,F
C101,b@mail.com,17/11/2023,30,F
C_100,unknown,15/04/2023,30,
C101,b@mail.com,08/01/2023,,M
C101,a@mail.com,2023/11/26,25,
C101,b@mail.com,30/09/2023,,
C101,a@mail.com,2023/06/27,25,
C_100,unknown,2023/09/18,,M
C_100,a@mail.com,2022-08-05,25,
C_100,unknown,22/02/2022,30,F
C100,b@mail.com,2023/06/29,30,F
C100,b@mail.com,07/04/2022,,M
C101,a@mail.com,2023-11-01,,F
C101,b@mail.com,14/05/2022,25,
C101,b@mail.com,01/06/2023,,
C101,b@mail.com,27/01/2022,30,F
C100,unknown,2023-04-08,25,
C100,b@mail.com,29/10/2022,,M
C101,a@mail.com,15/03/2022,30,
C100,unknown,2022-04-17,25,F
C_100,unknown,06/06/2022,25,F
C101,b@mail.com,2023-08-13,,M
C_100,unknown,11/11/2023,25,F
C100,a@mail.com,30/11/2023,25,
C101,a@mail.com,06/08/2023,,
C100,unknown,2022/07/01,25,
C_100,b@mail.com,01/10/2023,25,F
C100,unknown,2023-09-19,,
C101,a@mail.com,2023/03/21,25,F
C_100,b@mail.com,2023-09-03,,
C_100,b@mail.com,2023/01/09,30,
C100,unknown,2023-08-04,30,F
C101,unknown,2023-06-24,,
C_100,a@mail.com,25/10/2022,30,M
C_100,b@mail.com,2023-07-24,30,F
C_100,b@mail.com,2022-04-09,30,
C100,unknown,2022/05/21,30,
C_100,unknown,11/11/2023,25,
C101,unknown,2022/05/12,25,M
C_100,b@mail.com,2022/02/05,30,F
C101,unknown,26/08/2023,30,F
C_100,unknown,2023/04/29,,
C_100,unknown,14/06/2023,,
C101,unknown,03/03/2022,,
C100,b@mail.com,2022/06/30,,M
C_100,b@mail.com,17/08/2023,,F
C100,unknown,23/01/2023,,M
C_100,a@mail.com,2023-02-05,25,
C100,unknown,2022/11/10,25,F
C101,b@mail.com,2023/06/11,,M
C_100,a@mail.com,2022/02/13,30,F
C100,b@mail.com,2022/03/15,25,
C100,unknown,2022-11-09,30,F
C_100,b@mail.com,07/06/2023,,F
C101,b@mail.com,2023-09-23,,M
C100,a@mail.com,2023-03-07,,M
C101,a@mail.com,2022/04/23,,
C101,unknown,11/05/2022,,M
C_100,unknown,2023/06/17,30,M
C_100,unknown,2022/08/20,25,F
C_100,a@mail.com,2022-10-23,30,F
C100,b@mail.com,2023-08-06,30,M
C_100,b@mail.com,2022/01/04,30,F
C_100,b@mail.com,29/05/2023,30,
C100,unknown,23/11/2022,25,F
C_100,a@mail.com,2022/10/22,30,
C101,a@mail.com,30/10/2023,,M
C100,unknown,09/06/2022,30,F
C100,b@mail.com,18/07/2023,25,F
C100,a@mail.com,2023-01-30,30,F
C_100,b@mail.com,2023/01/04,,M
C100,unknown,2022/06/01,,
C100,a@mail.com,2022/07/01,25,
C_100,b@mail.com,18/05/2022,30,M
C_100,b@mail.com,2023-01-20,,F
C100,a@mail.com,2022/03/13,,
C101,unknown,2022-03-12,,
C_100,a@mail.com,2022/08/26,30,M
C100,b@mail.com,2023/07/12,,F
C101,b@mail.com,2023-01-08,30,F
C101,b@mail.com,2022-10-15,25,M
C100,b@mail.com,2022/10/31,,M
C101,b@mail.com,2023/03/25,30,F
C_100,unknown,2022/10/11,30,M
C100,unknown,2022-08-05,30,F
C100,unknown,2023-02-03,30,
C_100,b@mail.com,20/08/2022,25,
C101,unknown,09/08/2022,,M
C101,a@mail.com,2022/05/21,30,
C100,b@mail.com,2022/08/31,,M
C101,a@mail.com,2023-01-05,25,M
C101,a@mail.com,2023-01-11,30,M
C101,b@mail.com,2023/09/24,,
C101,a@mail.com,2023-06-06,30,
C_100,unknown,2022/12/10,,F
C100,a@mail.com,2023-03-12,25,M
C100,unknown,2023/08/12,,F
C101,a@mail.com,2022/01/23,25,F
C100,b@mail.com,11/02/2023,25,M
C_100,a@mail.com,18/02/2023,30,M
C101,unknown,26/04/2022,25,F
C101,a@mail.com,2022/05/11,30,M
C100,unknown,2022-12-08,,F
C101,unknown,2022/01/16,30,M
C101,unknown,2022/02/09,30,
C100,b@mail.com,2023-10-09,30,
C_100,unknown,16/11/2022,30,
C_100,a@mail.com,2023/08/17,30,F
C101,b@mail.com,2023-07-16,25,F
C101,unknown,29/10/2023,25,M
C_100,unknown,2022-07-16,,M
C101,unknown,2022-05-15,,M
C101,a@mail.com,2022/09/08,,F
C_100,a@mail.com,2022-01-25,,F
C_100,unknown,2022/07/28,30,F
C_100,b@mail.com,2023/10/21,25,F
C101,b@mail.com,06/06/2023,,M
C101,unknown,2023-07-04,,M
C100,b@mail.com,2023-03-20,30,
C_100,b@mail.com,06/08/2022,,M
C101,a@mail.com,2023-02-28,30,F
C100,a@mail.com,2023/04/07,25,F
C100,a@mail.com,2022-05-17,25,
C100,unknown,2022/06/03,25,
C100,unknown,2022-12-14,25,M
C_100,unknown,2023-06-07,30,F
C101,unknown,27/06/2022,,M
C100,b@mail.com,2023/05/21,30,
C100,b@mail.com,12/01/2023,,M
C100,b@mail.com,2022-07-19,,F
C_100,b@mail.com,2023/02/22,30,
C_100,unknown,20/04/2022,25,M
C100,a@mail.com,29/11/2022,,
C100,a@mail.com,24/10/2023,25,M
C100,unknown,2023-02-12,30,
C_100,unknown,2023-05-14,,
C100,a@mail.com,2023/03/16,30,
C100,a@mail.com,2023-01-19,,M
C100,a@mail.com,2022-03-23,,
C_100,unknown,2022/03/04,30,F
C100,a@mail.com,2022/03/28,,F
C_100,a@mail.com,2023-08-07,25,M
C101,a@mail.com,2023/10/18,30,
C100,b@mail.com,2023-03-02,30,F
C101,unknown,17/06/2023,,M
C100,b@mail.com,2023-04-09,30,F
C101,unknown,2023-01-15,,
C101,unknown,2022-08-12,,
C101,a@mail.com,2023/01/17,25,F
C100,b@mail.com,2023/05/18,25,F
C101,unknown,07/12/2022,,F
C101,unknown,13/08/2023,30,
C_100,a@mail.com,2022-09-18,25,F
C101,a@mail.com,03/10/2023,30,M
C100,b@mail.com,11/03/2022,,
C101,b@mail.com,2022/01/24,25,M
C_100,unknown,2022-03-02,30,
C_100,unknown,2023-07-18,30,
C100,a@mail.com,2023/09/23,,F
C100,b@mail.com,2022/01/22,25,F
C101,b@mail.com,2022-04-08,25,M
C_100,a@mail.com,2022-08-21,,
C101,a@mail.com,2023/08/29,25,F
C100,b@mail.com,13/05/2022,25,
C100,b@mail.com,19/04/2022,25,M
C100,b@mail.com,27/03/2023,,F
C101,a@mail.com,2023/06/25,25,
C101,b@mail.com,2022/02/24,30,F
C100,b@mail.com,2023-01-20,25,
C_100,unknown,2023-11-09,30,M
C101,b@mail.com,21/01/2022,30,F
C_100,a@mail.com,04/04/2023,,
C_100,unknown,2023-08-02,,F
C_100,a@mail.com,31/05/2023,,M
C_100,unknown,2023/11/02,30,
C100,unknown,2023/02/15,,M
C101,a@mail.com,2023-10-29,30,
C100,a@mail.com,2023/11/15,,M
C101,b@mail.com,2023/11/02,30,
C101,a@mail.com,2022/01/25,30,
C_100,unknown,2022/05/24,,
C_100,a@mail.com,2023-03-18,25,
C_100,a@mail.com,2023-11-16,25,F
C101,unknown,2022-05-12,30,F
C101,a@mail.com,2023-04-19,25,M
C100,a@mail.com,07/09/2022,25,M
C101,unknown,2023/10/23,30,F
C100,b@mail.com,2023-12-02,,F
C101,b@mail.com,2023/07/21,30,F
C100,a@mail.com,26/02/2022,25,
C_100,a@mail.com,2023-05-01,25,M
C100,a@mail.com,21/06/2023,,M
C101,unknown,25/12/2022,25,
C101,b@mail.com,14/02/2023,30,F
C100,unknown,06/09/2022,25,
C100,a@mail.com,2022/09/08,,M
C101,unknown,01/10/2022,,F
C_100,a@mail.com,2022-09-05,25,M
C100,unknown,2022/12/23,25,M
C100,a@mail.com,2022/04/29,25,F
C100,a@mail.com,2023-06-10,25,M
C_100,b@mail.com,2023/08/13,30,M
C101,a@mail.com,2022-01-29,,F
C_100,a@mail.com,2022-11-15,30,M
C100,a@mail.com,2022-08-12,25,F
C_100,b@mail.com,2023/10/06,25,
C100,b@mail.com,2023-08-12,30,F
C100,unknown,2023-05-21,30,
C101,unknown,2023/06/19,25,M
C101,b@mail.com,2022-11-30,25,
C100,a@mail.com,2022/04/22,,M
C_100,a@mail.com,25/07/2022,25,F
C_100,unknown,03/01/2023,,F
C100,a@mail.com,23/02/2023,25,F
C_100,a@mail.com,2023-07-12,,
C100,b@mail.com,22/12/2022,,F
C100,b@mail.com,2022/02/25,30,F
C100,b@mail.com,2022/05/13,30,
C_100,a@mail.com,2023-06-01,25,F
C100,a@mail.com,08/08/2023,,
C101,a@mail.com,2022-01-22,30,
C_100,a@mail.com,2023/10/24,25,M
C101,unknown,2022/11/05,25,M
C101,unknown,2023/02/22,25,F
C100,unknown,13/09/2022,30,M
C_100,a@mail.com,2022/04/09,25,
C101,b@mail.com,2022/09/24,30,F
C_100,unknown,2022-05-09,30,M
C100,b@mail.com,27/08/2022,25,
C100,b@mail.com,2023-11-22,,F
C_100,b@mail.com,2022/07/12,,
C101,a@mail.com,2023-11-07,,
C101,a@mail.com,2023-08-23,30,F
C_100,b@mail.com,2023-05-14,,
C_100,a@mail.com,08/12/2022,30,F
C101,a@mail.com,2022-07-15,25,
C100,a@mail.com,23/08/2022,25,
C_100,unknown,26/05/2023,25,M
C_100,b@mail.com,2023-04-06,,F
C_100,unknown,17/10/2022,30,
C101,unknown,2023-06-27,30,M
C100,b@mail.com,15/10/2022,,
C101,unknown,2022/01/14,,F
C100,a@mail.com,10/04/2022,25,M
C_100,b@mail.com,05/08/2023,30,M
C100,unknown,2022-01-25,25,
C_100,b@mail.com,24/03/2023,30,
C101,a@mail.com,29/09/2022,25,F
C100,unknown,2022-12-26,25,F
C_100,b@mail.com,2022-04-22,30,
C100,b@mail.com,2022-11-06,,
C_100,a@mail.com,2023-06-18,25,F
C100,a@mail.com,2023-04-07,25,
C_100,a@mail.com,2023-07-31,,
C101,b@mail.com,03/05/2022,,
C_100,b@mail.com,07/05/2022,25,F
C_100,unknown,12/01/2023,,M
C_100,a@mail.com,2022/08/19,25,M
C_100,b@mail.com,02/08/2022,30,F
C100,unknown,21/07/2023,,F
C100,b@mail.com,2023-11-24,25,F
C101,b@mail.com,2023/04/26,,F
C100,unknown,04/07/2023,,
C101,a@mail.com,2023/05/28,,
C101,b@mail.com,2022-10-14,25,M
C100,b@mail.com,21/07/2022,,F
C101,b@mail.com,2022-11-07,30,F
C100,unknown,19/06/2022,30,F
C100,a@mail.com,2022/05/12,30,F
C_100,b@mail.com,2023/04/23,,
C_100,b@mail.com,07/11/2023,30,F
C100,unknown,23/01/2022,25,F
C100,unknown,29/09/2022,25,F
C_100,a@mail.com,2023-09-26,25,
